"","Kendall.tau","value","variation","Plasticity","Noise_levels"
"764",0.8,0.8,"SD","0.1","High_noise"
"765",-0.25,-0.25,"SD","0.1","High_noise"
"766",0.4,0.4,"SD","0.1","High_noise"
"767",-0.0833333333333333,-0.0833333333333333,"SD","0.1","High_noise"
"768",-0.15,-0.15,"SD","0.1","High_noise"
"769",0.233333333333333,0.233333333333333,"SD","0.1","High_noise"
"770",-0.8,-0.8,"SD","0.1","High_noise"
"771",0.3,0.3,"SD","0.1","High_noise"
"772",-0.666666666666667,-0.666666666666667,"SD","0.1","High_noise"
"773",-0.35,-0.35,"SD","0.1","High_noise"
"774",-0.15,-0.15,"SD","0.1","High_noise"
"775",-0.183333333333333,-0.183333333333333,"SD","0.1","High_noise"
"776",0.933333333333333,0.933333333333333,"SD","0.1","High_noise"
"777",0.466666666666667,0.466666666666667,"SD","0.1","High_noise"
"778",0.433333333333333,0.433333333333333,"SD","0.1","High_noise"
"779",-0.35,-0.35,"SD","0.1","High_noise"
"780",-0.516666666666667,-0.516666666666667,"SD","0.1","High_noise"
"781",0.933333333333333,0.933333333333333,"SD","0.1","High_noise"
"782",0.833333333333333,0.833333333333333,"SD","0.1","High_noise"
"783",0.966666666666667,0.966666666666667,"SD","0.1","High_noise"
"784",0.816666666666667,0.816666666666667,"SD","0.1","High_noise"
"785",0.516666666666667,0.516666666666667,"SD","0.1","High_noise"
"786",0.683333333333333,0.683333333333333,"SD","0.1","High_noise"
"787",-0.283333333333333,-0.283333333333333,"SD","0.1","High_noise"
"788",0.0166666666666667,0.0166666666666667,"SD","0.1","High_noise"
"789",0.783333333333333,0.783333333333333,"SD","0.1","High_noise"
"790",-0.383333333333333,-0.383333333333333,"SD","0.1","High_noise"
"791",0.0833333333333333,0.0833333333333333,"SD","0.1","High_noise"
"792",0.816666666666667,0.816666666666667,"SD","0.1","High_noise"
"793",-0.9,-0.9,"SD","0.1","High_noise"
"794",0.7,0.7,"SD","0.1","High_noise"
"795",-0.616666666666667,-0.616666666666667,"SD","0.1","High_noise"
"796",0.783333333333333,0.783333333333333,"SD","0.1","High_noise"
"797",0.483333333333333,0.483333333333333,"SD","0.1","High_noise"
"798",-0.4,-0.4,"SD","0.1","High_noise"
"799",0.85,0.85,"SD","0.1","High_noise"
"800",0.216666666666667,0.216666666666667,"SD","0.1","High_noise"
"801",0.0166666666666667,0.0166666666666667,"AR1+SD","0.1","High_noise"
"802",-0.0833333333333333,-0.0833333333333333,"AR1+SD","0.1","High_noise"
"803",-0.166666666666667,-0.166666666666667,"AR1+SD","0.1","High_noise"
"804",-0.3,-0.3,"AR1+SD","0.1","High_noise"
"805",-0.8,-0.8,"AR1+SD","0.1","High_noise"
"806",0.166666666666667,0.166666666666667,"AR1+SD","0.1","High_noise"
"807",0.4,0.4,"AR1+SD","0.1","High_noise"
"808",-0.0333333333333333,-0.0333333333333333,"AR1+SD","0.1","High_noise"
"809",0.35,0.35,"AR1+SD","0.1","High_noise"
"810",-0.4,-0.4,"AR1+SD","0.1","High_noise"
"811",-0.75,-0.75,"AR1+SD","0.1","High_noise"
"812",-0.933333333333333,-0.933333333333333,"AR1+SD","0.1","High_noise"
"813",-0.1,-0.1,"AR1+SD","0.1","High_noise"
"814",0.433333333333333,0.433333333333333,"AR1+SD","0.1","High_noise"
"815",-0.483333333333333,-0.483333333333333,"AR1+SD","0.1","High_noise"
"816",-0.883333333333333,-0.883333333333333,"AR1+SD","0.1","High_noise"
"817",0.45,0.45,"AR1+SD","0.1","High_noise"
"818",0.0666666666666667,0.0666666666666667,"AR1+SD","0.1","High_noise"
"819",0.1,0.1,"AR1+SD","0.1","High_noise"
"820",-0.333333333333333,-0.333333333333333,"AR1+SD","0.1","High_noise"
"821",-0.133333333333333,-0.133333333333333,"AR1+SD","0.1","High_noise"
"822",0.3,0.3,"AR1+SD","0.1","High_noise"
"823",0.0333333333333333,0.0333333333333333,"AR1+SD","0.1","High_noise"
"824",-0.283333333333333,-0.283333333333333,"AR1+SD","0.1","High_noise"
"825",0.35,0.35,"AR1+SD","0.1","High_noise"
"826",0.0666666666666667,0.0666666666666667,"AR1+SD","0.1","High_noise"
"827",0.583333333333333,0.583333333333333,"AR1+SD","0.1","High_noise"
"828",-0.65,-0.65,"AR1+SD","0.1","High_noise"
"829",0.0833333333333333,0.0833333333333333,"AR1+SD","0.1","High_noise"
"830",0.183333333333333,0.183333333333333,"AR1+SD","0.1","High_noise"
"831",-0.2,-0.2,"AR1+SD","0.1","High_noise"
"832",0.816666666666667,0.816666666666667,"AR1+SD","0.1","High_noise"
"833",0.4,0.4,"AR1+SD","0.1","High_noise"
"834",0.0833333333333333,0.0833333333333333,"AR1+SD","0.1","High_noise"
"835",-0.116666666666667,-0.116666666666667,"AR1+SD","0.1","High_noise"
"836",0.35,0.35,"AR1+SD","0.1","High_noise"
"837",-0.183333333333333,-0.183333333333333,"AR1+SD","0.1","High_noise"
"838",0.533333333333333,0.533333333333333,"AR1+SD","0.1","High_noise"
"839",-0.816666666666667,-0.816666666666667,"AR1+SD","0.1","High_noise"
"840",0.3,0.3,"AR1+SD","0.1","High_noise"
"841",-0.766666666666667,-0.766666666666667,"AR1+SD","0.1","High_noise"
"842",-0.116666666666667,-0.116666666666667,"AR1+SD","0.1","High_noise"
"843",-0.416666666666667,-0.416666666666667,"AR1+SD","0.1","High_noise"
"844",-0.45,-0.45,"AR1+SD","0.1","High_noise"
"845",-0.416666666666667,-0.416666666666667,"AR1+SD","0.1","High_noise"
"846",-0.366666666666667,-0.366666666666667,"AR1+SD","0.1","High_noise"
"847",-0.466666666666667,-0.466666666666667,"AR1+SD","0.1","High_noise"
"848",0.35,0.35,"AR1+SD","0.1","High_noise"
"849",-0.416666666666667,-0.416666666666667,"AR1+SD","0.1","High_noise"
"850",-0.683333333333333,-0.683333333333333,"AR1+SD","0.1","High_noise"
"851",0.05,0.05,"AR1+SD","0.1","High_noise"
"852",-0.616666666666667,-0.616666666666667,"AR1+SD","0.1","High_noise"
"853",-0.366666666666667,-0.366666666666667,"AR1+SD","0.1","High_noise"
"854",-0.683333333333333,-0.683333333333333,"AR1+SD","0.1","High_noise"
"855",-0.366666666666667,-0.366666666666667,"AR1+SD","0.1","High_noise"
"856",0.6,0.6,"AR1+SD","0.1","High_noise"
"857",-0.666666666666667,-0.666666666666667,"AR1+SD","0.1","High_noise"
"858",-0.0166666666666667,-0.0166666666666667,"AR1+SD","0.1","High_noise"
"859",0.383333333333333,0.383333333333333,"AR1+SD","0.1","High_noise"
"860",0.416666666666667,0.416666666666667,"AR1+SD","0.1","High_noise"
"861",-0.466666666666667,-0.466666666666667,"AR1+SD","0.1","High_noise"
"862",0.4,0.4,"AR1+SD","0.1","High_noise"
"863",-0.516666666666667,-0.516666666666667,"AR1+SD","0.1","High_noise"
"864",0.733333333333333,0.733333333333333,"AR1+SD","0.1","High_noise"
"865",-0.316666666666667,-0.316666666666667,"AR1+SD","0.1","High_noise"
"866",0.1,0.1,"AR1+SD","0.1","High_noise"
"867",-0.366666666666667,-0.366666666666667,"AR1+SD","0.1","High_noise"
"868",-0.5,-0.5,"AR1+SD","0.1","High_noise"
"869",0.366666666666667,0.366666666666667,"AR1+SD","0.1","High_noise"
"870",-0.533333333333333,-0.533333333333333,"AR1+SD","0.1","High_noise"
"871",0.216666666666667,0.216666666666667,"AR1+SD","0.1","High_noise"
"872",-0.466666666666667,-0.466666666666667,"AR1+SD","0.1","High_noise"
"873",-0.35,-0.35,"AR1+SD","0.1","High_noise"
"874",-0.25,-0.25,"AR1+SD","0.1","High_noise"
"875",0.166666666666667,0.166666666666667,"AR1+SD","0.1","High_noise"
"876",0.816666666666667,0.816666666666667,"AR1+SD","0.1","High_noise"
"877",0.416666666666667,0.416666666666667,"AR1+SD","0.1","High_noise"
"878",0.233333333333333,0.233333333333333,"AR1+SD","0.1","High_noise"
"879",-0.416666666666667,-0.416666666666667,"AR1+SD","0.1","High_noise"
"880",-0.666666666666667,-0.666666666666667,"AR1+SD","0.1","High_noise"
"881",0.7,0.7,"AR1+SD","0.1","High_noise"
"882",0.583333333333333,0.583333333333333,"AR1+SD","0.1","High_noise"
"883",0.883333333333333,0.883333333333333,"AR1+SD","0.1","High_noise"
"884",0.35,0.35,"AR1+SD","0.1","High_noise"
"885",0.166666666666667,0.166666666666667,"AR1+SD","0.1","High_noise"
"886",0.383333333333333,0.383333333333333,"AR1+SD","0.1","High_noise"
"887",-0.233333333333333,-0.233333333333333,"AR1+SD","0.1","High_noise"
"888",0.266666666666667,0.266666666666667,"AR1+SD","0.1","High_noise"
"889",0.6,0.6,"AR1+SD","0.1","High_noise"
"890",0.0833333333333333,0.0833333333333333,"AR1+SD","0.1","High_noise"
"891",-0.316666666666667,-0.316666666666667,"AR1+SD","0.1","High_noise"
"892",0.7,0.7,"AR1+SD","0.1","High_noise"
"893",-0.4,-0.4,"AR1+SD","0.1","High_noise"
"894",0.116666666666667,0.116666666666667,"AR1+SD","0.1","High_noise"
"895",-0.5,-0.5,"AR1+SD","0.1","High_noise"
"896",0.616666666666667,0.616666666666667,"AR1+SD","0.1","High_noise"
"897",0.533333333333333,0.533333333333333,"AR1+SD","0.1","High_noise"
"898",-0.766666666666667,-0.766666666666667,"AR1+SD","0.1","High_noise"
"899",0.45,0.45,"AR1+SD","0.1","High_noise"
"900",0.266666666666667,0.266666666666667,"AR1+SD","0.1","High_noise"
"901",0.633333333333333,0.633333333333333,"AR1+Tr","0.1","High_noise"
"902",0.866666666666667,0.866666666666667,"AR1+Tr","0.1","High_noise"
"903",0.233333333333333,0.233333333333333,"AR1+Tr","0.1","High_noise"
"904",0.6,0.6,"AR1+Tr","0.1","High_noise"
"905",-0.25,-0.25,"AR1+Tr","0.1","High_noise"
"906",-0.45,-0.45,"AR1+Tr","0.1","High_noise"
"907",-0.3,-0.3,"AR1+Tr","0.1","High_noise"
"908",0.683333333333333,0.683333333333333,"AR1+Tr","0.1","High_noise"
"909",0.383333333333333,0.383333333333333,"AR1+Tr","0.1","High_noise"
"910",-0.0666666666666667,-0.0666666666666667,"AR1+Tr","0.1","High_noise"
"911",0.15,0.15,"AR1+Tr","0.1","High_noise"
"912",-0.15,-0.15,"AR1+Tr","0.1","High_noise"
"913",0.35,0.35,"AR1+Tr","0.1","High_noise"
"914",0.783333333333333,0.783333333333333,"AR1+Tr","0.1","High_noise"
"915",0.383333333333333,0.383333333333333,"AR1+Tr","0.1","High_noise"
"916",0.0666666666666667,0.0666666666666667,"AR1+Tr","0.1","High_noise"
"917",0.366666666666667,0.366666666666667,"AR1+Tr","0.1","High_noise"
"918",0.416666666666667,0.416666666666667,"AR1+Tr","0.1","High_noise"
"919",0.8,0.8,"AR1+Tr","0.1","High_noise"
"920",0.866666666666667,0.866666666666667,"AR1+Tr","0.1","High_noise"
"921",0.333333333333333,0.333333333333333,"AR1+Tr","0.1","High_noise"
"922",0.666666666666667,0.666666666666667,"AR1+Tr","0.1","High_noise"
"923",0.466666666666667,0.466666666666667,"AR1+Tr","0.1","High_noise"
"924",-0.0666666666666667,-0.0666666666666667,"AR1+Tr","0.1","High_noise"
"925",0.666666666666667,0.666666666666667,"AR1+Tr","0.1","High_noise"
"926",0.316666666666667,0.316666666666667,"AR1+Tr","0.1","High_noise"
"927",0.65,0.65,"AR1+Tr","0.1","High_noise"
"928",0.433333333333333,0.433333333333333,"AR1+Tr","0.1","High_noise"
"929",0.383333333333333,0.383333333333333,"AR1+Tr","0.1","High_noise"
"930",0.316666666666667,0.316666666666667,"AR1+Tr","0.1","High_noise"
"931",0.366666666666667,0.366666666666667,"AR1+Tr","0.1","High_noise"
"932",0.75,0.75,"AR1+Tr","0.1","High_noise"
"933",0.65,0.65,"AR1+Tr","0.1","High_noise"
"934",0.616666666666667,0.616666666666667,"AR1+Tr","0.1","High_noise"
"935",0.233333333333333,0.233333333333333,"AR1+Tr","0.1","High_noise"
"936",-0.533333333333333,-0.533333333333333,"AR1+Tr","0.1","High_noise"
"937",-0.2,-0.2,"AR1+Tr","0.1","High_noise"
"938",0.8,0.8,"AR1+Tr","0.1","High_noise"
"939",0.283333333333333,0.283333333333333,"AR1+Tr","0.1","High_noise"
"940",0.666666666666667,0.666666666666667,"AR1+Tr","0.1","High_noise"
"941",0.25,0.25,"AR1+Tr","0.1","High_noise"
"942",-0.283333333333333,-0.283333333333333,"AR1+Tr","0.1","High_noise"
"943",0.233333333333333,0.233333333333333,"AR1+Tr","0.1","High_noise"
"944",0.166666666666667,0.166666666666667,"AR1+Tr","0.1","High_noise"
"945",0.5,0.5,"AR1+Tr","0.1","High_noise"
"946",0.383333333333333,0.383333333333333,"AR1+Tr","0.1","High_noise"
"947",0.05,0.05,"AR1+Tr","0.1","High_noise"
"948",0.416666666666667,0.416666666666667,"AR1+Tr","0.1","High_noise"
"949",0.683333333333333,0.683333333333333,"AR1+Tr","0.1","High_noise"
"950",-0.283333333333333,-0.283333333333333,"AR1+Tr","0.1","High_noise"
"951",0.366666666666667,0.366666666666667,"AR1+Tr","0.1","High_noise"
"952",0.6,0.6,"AR1+Tr","0.1","High_noise"
"953",0.1,0.1,"AR1+Tr","0.1","High_noise"
"954",0.216666666666667,0.216666666666667,"AR1+Tr","0.1","High_noise"
"955",0.166666666666667,0.166666666666667,"AR1+Tr","0.1","High_noise"
"956",0.383333333333333,0.383333333333333,"AR1+Tr","0.1","High_noise"
"957",0.1,0.1,"AR1+Tr","0.1","High_noise"
"958",0.2,0.2,"AR1+Tr","0.1","High_noise"
"959",0.25,0.25,"AR1+Tr","0.1","High_noise"
"960",0.666666666666667,0.666666666666667,"AR1+Tr","0.1","High_noise"
"961",0.116666666666667,0.116666666666667,"AR1+Tr","0.1","High_noise"
"962",0.666666666666667,0.666666666666667,"AR1+Tr","0.1","High_noise"
"963",0.5,0.5,"AR1+Tr","0.1","High_noise"
"964",0.783333333333333,0.783333333333333,"AR1+Tr","0.1","High_noise"
"965",0.366666666666667,0.366666666666667,"AR1+Tr","0.1","High_noise"
"966",0.383333333333333,0.383333333333333,"AR1+Tr","0.1","High_noise"
"967",0.0166666666666667,0.0166666666666667,"AR1+Tr","0.1","High_noise"
"968",0.233333333333333,0.233333333333333,"AR1+Tr","0.1","High_noise"
"969",0.633333333333333,0.633333333333333,"AR1+Tr","0.1","High_noise"
"970",0.533333333333333,0.533333333333333,"AR1+Tr","0.1","High_noise"
"971",0.216666666666667,0.216666666666667,"AR1+Tr","0.1","High_noise"
"972",-0.233333333333333,-0.233333333333333,"AR1+Tr","0.1","High_noise"
"973",-0.183333333333333,-0.183333333333333,"AR1+Tr","0.1","High_noise"
"974",0.1,0.1,"AR1+Tr","0.1","High_noise"
"975",0.433333333333333,0.433333333333333,"AR1+Tr","0.1","High_noise"
"976",0.116666666666667,0.116666666666667,"AR1+Tr","0.1","High_noise"
"977",0.65,0.65,"AR1+Tr","0.1","High_noise"
"978",-0.116666666666667,-0.116666666666667,"AR1+Tr","0.1","High_noise"
"979",0.05,0.05,"AR1+Tr","0.1","High_noise"
"980",0.116666666666667,0.116666666666667,"AR1+Tr","0.1","High_noise"
"981",0.1,0.1,"AR1+Tr","0.1","High_noise"
"982",-0.05,-0.05,"AR1+Tr","0.1","High_noise"
"983",0.85,0.85,"AR1+Tr","0.1","High_noise"
"984",0.35,0.35,"AR1+Tr","0.1","High_noise"
"985",0.0666666666666667,0.0666666666666667,"AR1+Tr","0.1","High_noise"
"986",0.3,0.3,"AR1+Tr","0.1","High_noise"
"987",-0.25,-0.25,"AR1+Tr","0.1","High_noise"
"988",0.8,0.8,"AR1+Tr","0.1","High_noise"
"989",0.6,0.6,"AR1+Tr","0.1","High_noise"
"990",0.433333333333333,0.433333333333333,"AR1+Tr","0.1","High_noise"
"991",0.3,0.3,"AR1+Tr","0.1","High_noise"
"992",0.783333333333333,0.783333333333333,"AR1+Tr","0.1","High_noise"
"993",0.566666666666667,0.566666666666667,"AR1+Tr","0.1","High_noise"
"994",-0.3,-0.3,"AR1+Tr","0.1","High_noise"
"995",0.483333333333333,0.483333333333333,"AR1+Tr","0.1","High_noise"
"996",0.716666666666667,0.716666666666667,"AR1+Tr","0.1","High_noise"
"997",0.616666666666667,0.616666666666667,"AR1+Tr","0.1","High_noise"
"998",0.266666666666667,0.266666666666667,"AR1+Tr","0.1","High_noise"
"999",0.433333333333333,0.433333333333333,"AR1+Tr","0.1","High_noise"
"1000",0.533333333333333,0.533333333333333,"AR1+Tr","0.1","High_noise"
"1001",0.05,0.05,"SD+Tr","0.1","High_noise"
"1002",0.2,0.2,"SD+Tr","0.1","High_noise"
"1003",-0.466666666666667,-0.466666666666667,"SD+Tr","0.1","High_noise"
"1004",-0.15,-0.15,"SD+Tr","0.1","High_noise"
"1005",-0.3,-0.3,"SD+Tr","0.1","High_noise"
"1006",0.133333333333333,0.133333333333333,"SD+Tr","0.1","High_noise"
"1007",0.4,0.4,"SD+Tr","0.1","High_noise"
"1008",0,0,"SD+Tr","0.1","High_noise"
"1009",0.433333333333333,0.433333333333333,"SD+Tr","0.1","High_noise"
"1010",0.633333333333333,0.633333333333333,"SD+Tr","0.1","High_noise"
"1011",0.266666666666667,0.266666666666667,"SD+Tr","0.1","High_noise"
"1012",0.0166666666666667,0.0166666666666667,"SD+Tr","0.1","High_noise"
"1013",0.333333333333333,0.333333333333333,"SD+Tr","0.1","High_noise"
"1014",0.583333333333333,0.583333333333333,"SD+Tr","0.1","High_noise"
"1015",0.15,0.15,"SD+Tr","0.1","High_noise"
"1016",0,0,"SD+Tr","0.1","High_noise"
"1017",0.583333333333333,0.583333333333333,"SD+Tr","0.1","High_noise"
"1018",0.633333333333333,0.633333333333333,"SD+Tr","0.1","High_noise"
"1019",1,1,"SD+Tr","0.1","High_noise"
"1020",0.75,0.75,"SD+Tr","0.1","High_noise"
"1021",0.6,0.6,"SD+Tr","0.1","High_noise"
"1022",0.583333333333333,0.583333333333333,"SD+Tr","0.1","High_noise"
"1023",0.666666666666667,0.666666666666667,"SD+Tr","0.1","High_noise"
"1024",0.4,0.4,"SD+Tr","0.1","High_noise"
"1025",0.55,0.55,"SD+Tr","0.1","High_noise"
"1026",0.6,0.6,"SD+Tr","0.1","High_noise"
"1027",0.516666666666667,0.516666666666667,"SD+Tr","0.1","High_noise"
"1028",0.133333333333333,0.133333333333333,"SD+Tr","0.1","High_noise"
"1029",0.616666666666667,0.616666666666667,"SD+Tr","0.1","High_noise"
"1030",0.733333333333333,0.733333333333333,"SD+Tr","0.1","High_noise"
"1031",0.433333333333333,0.433333333333333,"SD+Tr","0.1","High_noise"
"1032",0.833333333333333,0.833333333333333,"SD+Tr","0.1","High_noise"
"1033",0.466666666666667,0.466666666666667,"SD+Tr","0.1","High_noise"
"1034",0.583333333333333,0.583333333333333,"SD+Tr","0.1","High_noise"
"1035",0.616666666666667,0.616666666666667,"SD+Tr","0.1","High_noise"
"1036",0.166666666666667,0.166666666666667,"SD+Tr","0.1","High_noise"
"1037",0.316666666666667,0.316666666666667,"SD+Tr","0.1","High_noise"
"1038",0.716666666666667,0.716666666666667,"SD+Tr","0.1","High_noise"
"1039",-0.166666666666667,-0.166666666666667,"SD+Tr","0.1","High_noise"
"1040",0.983333333333333,0.983333333333333,"SD+Tr","0.1","High_noise"
"1041",0.116666666666667,0.116666666666667,"SD+Tr","0.1","High_noise"
"1042",0.716666666666667,0.716666666666667,"SD+Tr","0.1","High_noise"
"1043",0.2,0.2,"SD+Tr","0.1","High_noise"
"1044",0.3,0.3,"SD+Tr","0.1","High_noise"
"1045",-0.0666666666666667,-0.0666666666666667,"SD+Tr","0.1","High_noise"
"1046",0.116666666666667,0.116666666666667,"SD+Tr","0.1","High_noise"
"1047",0.133333333333333,0.133333333333333,"SD+Tr","0.1","High_noise"
"1048",0.9,0.9,"SD+Tr","0.1","High_noise"
"1049",-0.0333333333333333,-0.0333333333333333,"SD+Tr","0.1","High_noise"
"1050",-0.433333333333333,-0.433333333333333,"SD+Tr","0.1","High_noise"
"1051",0.766666666666667,0.766666666666667,"SD+Tr","0.1","High_noise"
"1052",0.183333333333333,0.183333333333333,"SD+Tr","0.1","High_noise"
"1053",0.3,0.3,"SD+Tr","0.1","High_noise"
"1054",0.0666666666666667,0.0666666666666667,"SD+Tr","0.1","High_noise"
"1055",0.3,0.3,"SD+Tr","0.1","High_noise"
"1056",0.283333333333333,0.283333333333333,"SD+Tr","0.1","High_noise"
"1057",0.15,0.15,"SD+Tr","0.1","High_noise"
"1058",0.716666666666667,0.716666666666667,"SD+Tr","0.1","High_noise"
"1059",0.716666666666667,0.716666666666667,"SD+Tr","0.1","High_noise"
"1060",0.916666666666667,0.916666666666667,"SD+Tr","0.1","High_noise"
"1061",0.216666666666667,0.216666666666667,"SD+Tr","0.1","High_noise"
"1062",0.816666666666667,0.816666666666667,"SD+Tr","0.1","High_noise"
"1063",-0.05,-0.05,"SD+Tr","0.1","High_noise"
"1064",0.75,0.75,"SD+Tr","0.1","High_noise"
"1065",0.416666666666667,0.416666666666667,"SD+Tr","0.1","High_noise"
"1066",0.65,0.65,"SD+Tr","0.1","High_noise"
"1067",0,0,"SD+Tr","0.1","High_noise"
"1068",0.366666666666667,0.366666666666667,"SD+Tr","0.1","High_noise"
"1069",0.516666666666667,0.516666666666667,"SD+Tr","0.1","High_noise"
"1070",-0.1,-0.1,"SD+Tr","0.1","High_noise"
"1071",0.366666666666667,0.366666666666667,"SD+Tr","0.1","High_noise"
"1072",-0.533333333333333,-0.533333333333333,"SD+Tr","0.1","High_noise"
"1073",-0.3,-0.3,"SD+Tr","0.1","High_noise"
"1074",0.366666666666667,0.366666666666667,"SD+Tr","0.1","High_noise"
"1075",0.133333333333333,0.133333333333333,"SD+Tr","0.1","High_noise"
"1076",0.483333333333333,0.483333333333333,"SD+Tr","0.1","High_noise"
"1077",0.766666666666667,0.766666666666667,"SD+Tr","0.1","High_noise"
"1078",0.166666666666667,0.166666666666667,"SD+Tr","0.1","High_noise"
"1079",0.05,0.05,"SD+Tr","0.1","High_noise"
"1080",0.166666666666667,0.166666666666667,"SD+Tr","0.1","High_noise"
"1081",0.533333333333333,0.533333333333333,"SD+Tr","0.1","High_noise"
"1082",0.35,0.35,"SD+Tr","0.1","High_noise"
"1083",0.866666666666667,0.866666666666667,"SD+Tr","0.1","High_noise"
"1084",0.716666666666667,0.716666666666667,"SD+Tr","0.1","High_noise"
"1085",0.65,0.65,"SD+Tr","0.1","High_noise"
"1086",0.533333333333333,0.533333333333333,"SD+Tr","0.1","High_noise"
"1087",-0.3,-0.3,"SD+Tr","0.1","High_noise"
"1088",0.533333333333333,0.533333333333333,"SD+Tr","0.1","High_noise"
"1089",0.716666666666667,0.716666666666667,"SD+Tr","0.1","High_noise"
"1090",-0.0833333333333333,-0.0833333333333333,"SD+Tr","0.1","High_noise"
"1091",0.566666666666667,0.566666666666667,"SD+Tr","0.1","High_noise"
"1092",0.95,0.95,"SD+Tr","0.1","High_noise"
"1093",0,0,"SD+Tr","0.1","High_noise"
"1094",0.366666666666667,0.366666666666667,"SD+Tr","0.1","High_noise"
"1095",0.0333333333333333,0.0333333333333333,"SD+Tr","0.1","High_noise"
"1096",0.783333333333333,0.783333333333333,"SD+Tr","0.1","High_noise"
"1097",0.733333333333333,0.733333333333333,"SD+Tr","0.1","High_noise"
"1098",0.333333333333333,0.333333333333333,"SD+Tr","0.1","High_noise"
"1099",0.883333333333333,0.883333333333333,"SD+Tr","0.1","High_noise"
"1100",0.633333333333333,0.633333333333333,"SD+Tr","0.1","High_noise"
"1101",0.316666666666667,0.316666666666667,"AR1+SD+Tr","0.1","High_noise"
"1102",0.433333333333333,0.433333333333333,"AR1+SD+Tr","0.1","High_noise"
"1103",-0.183333333333333,-0.183333333333333,"AR1+SD+Tr","0.1","High_noise"
"1104",0.0666666666666667,0.0666666666666667,"AR1+SD+Tr","0.1","High_noise"
"1105",-0.55,-0.55,"AR1+SD+Tr","0.1","High_noise"
"1106",-0.183333333333333,-0.183333333333333,"AR1+SD+Tr","0.1","High_noise"
"1107",0.3,0.3,"AR1+SD+Tr","0.1","High_noise"
"1108",0.166666666666667,0.166666666666667,"AR1+SD+Tr","0.1","High_noise"
"1109",0.433333333333333,0.433333333333333,"AR1+SD+Tr","0.1","High_noise"
"1110",-0.283333333333333,-0.283333333333333,"AR1+SD+Tr","0.1","High_noise"
"1111",-0.233333333333333,-0.233333333333333,"AR1+SD+Tr","0.1","High_noise"
"1112",-0.7,-0.7,"AR1+SD+Tr","0.1","High_noise"
"1113",0.2,0.2,"AR1+SD+Tr","0.1","High_noise"
"1114",0.616666666666667,0.616666666666667,"AR1+SD+Tr","0.1","High_noise"
"1115",-0.0166666666666667,-0.0166666666666667,"AR1+SD+Tr","0.1","High_noise"
"1116",-0.566666666666667,-0.566666666666667,"AR1+SD+Tr","0.1","High_noise"
"1117",0.783333333333333,0.783333333333333,"AR1+SD+Tr","0.1","High_noise"
"1118",0.333333333333333,0.333333333333333,"AR1+SD+Tr","0.1","High_noise"
"1119",0.85,0.85,"AR1+SD+Tr","0.1","High_noise"
"1120",0.466666666666667,0.466666666666667,"AR1+SD+Tr","0.1","High_noise"
"1121",0.266666666666667,0.266666666666667,"AR1+SD+Tr","0.1","High_noise"
"1122",0.65,0.65,"AR1+SD+Tr","0.1","High_noise"
"1123",0.533333333333333,0.533333333333333,"AR1+SD+Tr","0.1","High_noise"
"1124",0.1,0.1,"AR1+SD+Tr","0.1","High_noise"
"1125",0.566666666666667,0.566666666666667,"AR1+SD+Tr","0.1","High_noise"
"1126",0.316666666666667,0.316666666666667,"AR1+SD+Tr","0.1","High_noise"
"1127",0.633333333333333,0.633333333333333,"AR1+SD+Tr","0.1","High_noise"
"1128",-0.333333333333333,-0.333333333333333,"AR1+SD+Tr","0.1","High_noise"
"1129",0.483333333333333,0.483333333333333,"AR1+SD+Tr","0.1","High_noise"
"1130",0.416666666666667,0.416666666666667,"AR1+SD+Tr","0.1","High_noise"
"1131",0.183333333333333,0.183333333333333,"AR1+SD+Tr","0.1","High_noise"
"1132",0.916666666666667,0.916666666666667,"AR1+SD+Tr","0.1","High_noise"
"1133",0.533333333333333,0.533333333333333,"AR1+SD+Tr","0.1","High_noise"
"1134",0.483333333333333,0.483333333333333,"AR1+SD+Tr","0.1","High_noise"
"1135",0.233333333333333,0.233333333333333,"AR1+SD+Tr","0.1","High_noise"
"1136",-0.0166666666666667,-0.0166666666666667,"AR1+SD+Tr","0.1","High_noise"
"1137",-0.116666666666667,-0.116666666666667,"AR1+SD+Tr","0.1","High_noise"
"1138",0.633333333333333,0.633333333333333,"AR1+SD+Tr","0.1","High_noise"
"1139",-0.266666666666667,-0.266666666666667,"AR1+SD+Tr","0.1","High_noise"
"1140",0.833333333333333,0.833333333333333,"AR1+SD+Tr","0.1","High_noise"
"1141",-0.5,-0.5,"AR1+SD+Tr","0.1","High_noise"
"1142",0.1,0.1,"AR1+SD+Tr","0.1","High_noise"
"1143",-0.0833333333333333,-0.0833333333333333,"AR1+SD+Tr","0.1","High_noise"
"1144",-0.2,-0.2,"AR1+SD+Tr","0.1","High_noise"
"1145",-0.0666666666666667,-0.0666666666666667,"AR1+SD+Tr","0.1","High_noise"
"1146",0.0333333333333333,0.0333333333333333,"AR1+SD+Tr","0.1","High_noise"
"1147",-0.166666666666667,-0.166666666666667,"AR1+SD+Tr","0.1","High_noise"
"1148",0.616666666666667,0.616666666666667,"AR1+SD+Tr","0.1","High_noise"
"1149",0.116666666666667,0.116666666666667,"AR1+SD+Tr","0.1","High_noise"
"1150",-0.433333333333333,-0.433333333333333,"AR1+SD+Tr","0.1","High_noise"
"1151",0.383333333333333,0.383333333333333,"AR1+SD+Tr","0.1","High_noise"
