"","Kendall.tau","value","variation","R0","Noise_levels"
"1624",0.933333333333333,0.933333333333333,"SD+Tr","1.3","High_noise"
"1625",-0.3,-0.3,"SD+Tr","1.3","High_noise"
"1626",0.933333333333333,0.933333333333333,"SD+Tr","1.3","High_noise"
"1627",0.433333333333333,0.433333333333333,"SD+Tr","1.3","High_noise"
"1628",0.516666666666667,0.516666666666667,"SD+Tr","1.3","High_noise"
"1629",0.283333333333333,0.283333333333333,"SD+Tr","1.3","High_noise"
"1630",0.716666666666667,0.716666666666667,"SD+Tr","1.3","High_noise"
"1631",0.5,0.5,"SD+Tr","1.3","High_noise"
"1632",0.733333333333333,0.733333333333333,"SD+Tr","1.3","High_noise"
"1633",-0.0666666666666667,-0.0666666666666667,"SD+Tr","1.3","High_noise"
"1634",0.1,0.1,"SD+Tr","1.3","High_noise"
"1635",0.4,0.4,"SD+Tr","1.3","High_noise"
"1636",0.733333333333333,0.733333333333333,"SD+Tr","1.3","High_noise"
"1637",0.816666666666667,0.816666666666667,"SD+Tr","1.3","High_noise"
"1638",0.583333333333333,0.583333333333333,"SD+Tr","1.3","High_noise"
"1639",0.45,0.45,"SD+Tr","1.3","High_noise"
"1640",-0.216666666666667,-0.216666666666667,"SD+Tr","1.3","High_noise"
"1641",0.65,0.65,"SD+Tr","1.3","High_noise"
"1642",0.683333333333333,0.683333333333333,"SD+Tr","1.3","High_noise"
"1643",0.833333333333333,0.833333333333333,"SD+Tr","1.3","High_noise"
"1644",0.333333333333333,0.333333333333333,"SD+Tr","1.3","High_noise"
"1645",0.766666666666667,0.766666666666667,"SD+Tr","1.3","High_noise"
"1646",-0.25,-0.25,"SD+Tr","1.3","High_noise"
"1647",0.583333333333333,0.583333333333333,"SD+Tr","1.3","High_noise"
"1648",0.45,0.45,"SD+Tr","1.3","High_noise"
"1649",1,1,"SD+Tr","1.3","High_noise"
"1650",0.916666666666667,0.916666666666667,"SD+Tr","1.3","High_noise"
"1651",0.383333333333333,0.383333333333333,"SD+Tr","1.3","High_noise"
"1652",0.816666666666667,0.816666666666667,"SD+Tr","1.3","High_noise"
"1653",0.0666666666666667,0.0666666666666667,"SD+Tr","1.3","High_noise"
"1654",0.983333333333333,0.983333333333333,"SD+Tr","1.3","High_noise"
"1655",0.616666666666667,0.616666666666667,"SD+Tr","1.3","High_noise"
"1656",0.783333333333333,0.783333333333333,"SD+Tr","1.3","High_noise"
"1657",0.466666666666667,0.466666666666667,"SD+Tr","1.3","High_noise"
"1658",0.766666666666667,0.766666666666667,"SD+Tr","1.3","High_noise"
"1659",0.383333333333333,0.383333333333333,"SD+Tr","1.3","High_noise"
"1660",0,0,"SD+Tr","1.3","High_noise"
"1661",0.633333333333333,0.633333333333333,"SD+Tr","1.3","High_noise"
"1662",0.516666666666667,0.516666666666667,"SD+Tr","1.3","High_noise"
"1663",0.5,0.5,"SD+Tr","1.3","High_noise"
"1664",0.0666666666666667,0.0666666666666667,"SD+Tr","1.3","High_noise"
"1665",-0.116666666666667,-0.116666666666667,"SD+Tr","1.3","High_noise"
"1666",0.45,0.45,"SD+Tr","1.3","High_noise"
"1667",0.666666666666667,0.666666666666667,"SD+Tr","1.3","High_noise"
"1668",0.633333333333333,0.633333333333333,"SD+Tr","1.3","High_noise"
"1669",0.616666666666667,0.616666666666667,"SD+Tr","1.3","High_noise"
"1670",0.6,0.6,"SD+Tr","1.3","High_noise"
"1671",0.783333333333333,0.783333333333333,"SD+Tr","1.3","High_noise"
"1672",0.633333333333333,0.633333333333333,"SD+Tr","1.3","High_noise"
"1673",0.833333333333333,0.833333333333333,"SD+Tr","1.3","High_noise"
"1674",0.45,0.45,"SD+Tr","1.3","High_noise"
"1675",0.716666666666667,0.716666666666667,"SD+Tr","1.3","High_noise"
"1676",0.5,0.5,"SD+Tr","1.3","High_noise"
"1677",0.45,0.45,"SD+Tr","1.3","High_noise"
"1678",0.116666666666667,0.116666666666667,"SD+Tr","1.3","High_noise"
"1679",0.65,0.65,"SD+Tr","1.3","High_noise"
"1680",-0.55,-0.55,"SD+Tr","1.3","High_noise"
"1681",0.9,0.9,"SD+Tr","1.3","High_noise"
"1682",0.816666666666667,0.816666666666667,"SD+Tr","1.3","High_noise"
"1683",0.466666666666667,0.466666666666667,"SD+Tr","1.3","High_noise"
"1684",-0.616666666666667,-0.616666666666667,"SD+Tr","1.3","High_noise"
"1685",0.783333333333333,0.783333333333333,"SD+Tr","1.3","High_noise"
"1686",0.683333333333333,0.683333333333333,"SD+Tr","1.3","High_noise"
"1687",0.283333333333333,0.283333333333333,"SD+Tr","1.3","High_noise"
"1688",-0.0666666666666667,-0.0666666666666667,"SD+Tr","1.3","High_noise"
"1689",-0.166666666666667,-0.166666666666667,"SD+Tr","1.3","High_noise"
"1690",0.666666666666667,0.666666666666667,"SD+Tr","1.3","High_noise"
"1691",0.633333333333333,0.633333333333333,"SD+Tr","1.3","High_noise"
"1692",0.35,0.35,"SD+Tr","1.3","High_noise"
"1693",0.766666666666667,0.766666666666667,"SD+Tr","1.3","High_noise"
"1694",-0.5,-0.5,"SD+Tr","1.3","High_noise"
"1695",0.9,0.9,"SD+Tr","1.3","High_noise"
"1696",0.166666666666667,0.166666666666667,"SD+Tr","1.3","High_noise"
"1697",0.366666666666667,0.366666666666667,"SD+Tr","1.3","High_noise"
"1698",-0.266666666666667,-0.266666666666667,"SD+Tr","1.3","High_noise"
"1699",0.116666666666667,0.116666666666667,"SD+Tr","1.3","High_noise"
"1700",0.55,0.55,"SD+Tr","1.3","High_noise"
"1701",-0.0833333333333333,-0.0833333333333333,"AR1+SD+Tr","1.3","High_noise"
"1702",0.3,0.3,"AR1+SD+Tr","1.3","High_noise"
"1703",0.8,0.8,"AR1+SD+Tr","1.3","High_noise"
"1704",0.15,0.15,"AR1+SD+Tr","1.3","High_noise"
"1705",0.85,0.85,"AR1+SD+Tr","1.3","High_noise"
"1706",0.0666666666666667,0.0666666666666667,"AR1+SD+Tr","1.3","High_noise"
"1707",0.366666666666667,0.366666666666667,"AR1+SD+Tr","1.3","High_noise"
"1708",0.583333333333333,0.583333333333333,"AR1+SD+Tr","1.3","High_noise"
"1709",0.383333333333333,0.383333333333333,"AR1+SD+Tr","1.3","High_noise"
"1710",0.133333333333333,0.133333333333333,"AR1+SD+Tr","1.3","High_noise"
"1711",0.783333333333333,0.783333333333333,"AR1+SD+Tr","1.3","High_noise"
"1712",0.683333333333333,0.683333333333333,"AR1+SD+Tr","1.3","High_noise"
"1713",0.716666666666667,0.716666666666667,"AR1+SD+Tr","1.3","High_noise"
"1714",-0.383333333333333,-0.383333333333333,"AR1+SD+Tr","1.3","High_noise"
"1715",0.1,0.1,"AR1+SD+Tr","1.3","High_noise"
"1716",0.25,0.25,"AR1+SD+Tr","1.3","High_noise"
"1717",0.733333333333333,0.733333333333333,"AR1+SD+Tr","1.3","High_noise"
"1718",-0.2,-0.2,"AR1+SD+Tr","1.3","High_noise"
"1719",0.433333333333333,0.433333333333333,"AR1+SD+Tr","1.3","High_noise"
"1720",0.683333333333333,0.683333333333333,"AR1+SD+Tr","1.3","High_noise"
"1721",0.416666666666667,0.416666666666667,"AR1+SD+Tr","1.3","High_noise"
"1722",0.6,0.6,"AR1+SD+Tr","1.3","High_noise"
"1723",0.466666666666667,0.466666666666667,"AR1+SD+Tr","1.3","High_noise"
"1724",0.666666666666667,0.666666666666667,"AR1+SD+Tr","1.3","High_noise"
"1725",-0.533333333333333,-0.533333333333333,"AR1+SD+Tr","1.3","High_noise"
"1726",0.733333333333333,0.733333333333333,"AR1+SD+Tr","1.3","High_noise"
"1727",0.133333333333333,0.133333333333333,"AR1+SD+Tr","1.3","High_noise"
"1728",0.166666666666667,0.166666666666667,"AR1+SD+Tr","1.3","High_noise"
"1729",0.05,0.05,"AR1+SD+Tr","1.3","High_noise"
"1730",0.583333333333333,0.583333333333333,"AR1+SD+Tr","1.3","High_noise"
"1731",0.416666666666667,0.416666666666667,"AR1+SD+Tr","1.3","High_noise"
"1732",0.466666666666667,0.466666666666667,"AR1+SD+Tr","1.3","High_noise"
"1733",-0.266666666666667,-0.266666666666667,"AR1+SD+Tr","1.3","High_noise"
"1734",-0.366666666666667,-0.366666666666667,"AR1+SD+Tr","1.3","High_noise"
"1735",0.483333333333333,0.483333333333333,"AR1+SD+Tr","1.3","High_noise"
"1736",0.533333333333333,0.533333333333333,"AR1+SD+Tr","1.3","High_noise"
"1737",0.8,0.8,"AR1+SD+Tr","1.3","High_noise"
"1738",0.65,0.65,"AR1+SD+Tr","1.3","High_noise"
"1739",0.733333333333333,0.733333333333333,"AR1+SD+Tr","1.3","High_noise"
"1740",-0.6,-0.6,"AR1+SD+Tr","1.3","High_noise"
"1741",0.4,0.4,"AR1+SD+Tr","1.3","High_noise"
"1742",0.65,0.65,"AR1+SD+Tr","1.3","High_noise"
"1743",0.6,0.6,"AR1+SD+Tr","1.3","High_noise"
"1744",-0.283333333333333,-0.283333333333333,"AR1+SD+Tr","1.3","High_noise"
"1745",0.8,0.8,"AR1+SD+Tr","1.3","High_noise"
"1746",-0.383333333333333,-0.383333333333333,"AR1+SD+Tr","1.3","High_noise"
"1747",0.733333333333333,0.733333333333333,"AR1+SD+Tr","1.3","High_noise"
"1748",-0.1,-0.1,"AR1+SD+Tr","1.3","High_noise"
"1749",0.85,0.85,"AR1+SD+Tr","1.3","High_noise"
"1750",0.55,0.55,"AR1+SD+Tr","1.3","High_noise"
"1751",0,0,"AR1+SD+Tr","1.3","High_noise"
"1752",0.333333333333333,0.333333333333333,"AR1+SD+Tr","1.3","High_noise"
"1753",-0.166666666666667,-0.166666666666667,"AR1+SD+Tr","1.3","High_noise"
"1754",0.533333333333333,0.533333333333333,"AR1+SD+Tr","1.3","High_noise"
"1755",0.733333333333333,0.733333333333333,"AR1+SD+Tr","1.3","High_noise"
"1756",0.75,0.75,"AR1+SD+Tr","1.3","High_noise"
"1757",0.183333333333333,0.183333333333333,"AR1+SD+Tr","1.3","High_noise"
"1758",0.6,0.6,"AR1+SD+Tr","1.3","High_noise"
"1759",0.183333333333333,0.183333333333333,"AR1+SD+Tr","1.3","High_noise"
"1760",-0.133333333333333,-0.133333333333333,"AR1+SD+Tr","1.3","High_noise"
"1761",0.616666666666667,0.616666666666667,"AR1+SD+Tr","1.3","High_noise"
"1762",0.583333333333333,0.583333333333333,"AR1+SD+Tr","1.3","High_noise"
"1763",0.466666666666667,0.466666666666667,"AR1+SD+Tr","1.3","High_noise"
"1764",-0.05,-0.05,"AR1+SD+Tr","1.3","High_noise"
"1765",0.4,0.4,"AR1+SD+Tr","1.3","High_noise"
"1766",0.516666666666667,0.516666666666667,"AR1+SD+Tr","1.3","High_noise"
"1767",0.516666666666667,0.516666666666667,"AR1+SD+Tr","1.3","High_noise"
"1768",0.333333333333333,0.333333333333333,"AR1+SD+Tr","1.3","High_noise"
"1769",0.733333333333333,0.733333333333333,"AR1+SD+Tr","1.3","High_noise"
"1770",0.283333333333333,0.283333333333333,"AR1+SD+Tr","1.3","High_noise"
"1771",0.566666666666667,0.566666666666667,"AR1+SD+Tr","1.3","High_noise"
"1772",0.633333333333333,0.633333333333333,"AR1+SD+Tr","1.3","High_noise"
"1773",0.5,0.5,"AR1+SD+Tr","1.3","High_noise"
"1774",-0.116666666666667,-0.116666666666667,"AR1+SD+Tr","1.3","High_noise"
"1775",0.0833333333333333,0.0833333333333333,"AR1+SD+Tr","1.3","High_noise"
"1776",0.05,0.05,"AR1+SD+Tr","1.3","High_noise"
"1777",0.733333333333333,0.733333333333333,"AR1+SD+Tr","1.3","High_noise"
"1778",-0.233333333333333,-0.233333333333333,"AR1+SD+Tr","1.3","High_noise"
"1779",0.116666666666667,0.116666666666667,"AR1+SD+Tr","1.3","High_noise"
"1780",-0.1,-0.1,"AR1+SD+Tr","1.3","High_noise"
"1781",0.616666666666667,0.616666666666667,"AR1+SD+Tr","1.3","High_noise"
"1782",0.716666666666667,0.716666666666667,"AR1+SD+Tr","1.3","High_noise"
"1783",0.616666666666667,0.616666666666667,"AR1+SD+Tr","1.3","High_noise"
"1784",-0.65,-0.65,"AR1+SD+Tr","1.3","High_noise"
"1785",0.7,0.7,"AR1+SD+Tr","1.3","High_noise"
"1786",0.666666666666667,0.666666666666667,"AR1+SD+Tr","1.3","High_noise"
"1787",-0.05,-0.05,"AR1+SD+Tr","1.3","High_noise"
"1788",0.1,0.1,"AR1+SD+Tr","1.3","High_noise"
"1789",-0.2,-0.2,"AR1+SD+Tr","1.3","High_noise"
"1790",0.6,0.6,"AR1+SD+Tr","1.3","High_noise"
"1791",0.566666666666667,0.566666666666667,"AR1+SD+Tr","1.3","High_noise"
"1792",0.3,0.3,"AR1+SD+Tr","1.3","High_noise"
"1793",0.816666666666667,0.816666666666667,"AR1+SD+Tr","1.3","High_noise"
"1794",-0.3,-0.3,"AR1+SD+Tr","1.3","High_noise"
"1795",0.666666666666667,0.666666666666667,"AR1+SD+Tr","1.3","High_noise"
"1796",-0.15,-0.15,"AR1+SD+Tr","1.3","High_noise"
"1797",0.2,0.2,"AR1+SD+Tr","1.3","High_noise"
"1798",0.0833333333333333,0.0833333333333333,"AR1+SD+Tr","1.3","High_noise"
"1799",-0.0333333333333333,-0.0333333333333333,"AR1+SD+Tr","1.3","High_noise"
"1800",0.666666666666667,0.666666666666667,"AR1+SD+Tr","1.3","High_noise"
"1801",-0.483333333333333,-0.483333333333333,"AR1","1.4","High_noise"
"1802",-0.65,-0.65,"AR1","1.4","High_noise"
"1803",0.366666666666667,0.366666666666667,"AR1","1.4","High_noise"
"1804",-0.583333333333333,-0.583333333333333,"AR1","1.4","High_noise"
"1805",0.1,0.1,"AR1","1.4","High_noise"
"1806",-0.616666666666667,-0.616666666666667,"AR1","1.4","High_noise"
"1807",0.483333333333333,0.483333333333333,"AR1","1.4","High_noise"
"1808",-0.333333333333333,-0.333333333333333,"AR1","1.4","High_noise"
"1809",-0.666666666666667,-0.666666666666667,"AR1","1.4","High_noise"
"1810",-0.716666666666667,-0.716666666666667,"AR1","1.4","High_noise"
"1811",-0.5,-0.5,"AR1","1.4","High_noise"
"1812",-0.533333333333333,-0.533333333333333,"AR1","1.4","High_noise"
"1813",0.516666666666667,0.516666666666667,"AR1","1.4","High_noise"
"1814",0.35,0.35,"AR1","1.4","High_noise"
"1815",0.216666666666667,0.216666666666667,"AR1","1.4","High_noise"
"1816",0.316666666666667,0.316666666666667,"AR1","1.4","High_noise"
"1817",-0.416666666666667,-0.416666666666667,"AR1","1.4","High_noise"
"1818",0.0333333333333333,0.0333333333333333,"AR1","1.4","High_noise"
"1819",0.516666666666667,0.516666666666667,"AR1","1.4","High_noise"
"1820",0.416666666666667,0.416666666666667,"AR1","1.4","High_noise"
"1821",0.3,0.3,"AR1","1.4","High_noise"
"1822",0.216666666666667,0.216666666666667,"AR1","1.4","High_noise"
"1823",-0.8,-0.8,"AR1","1.4","High_noise"
"1824",0.416666666666667,0.416666666666667,"AR1","1.4","High_noise"
"1825",-0.583333333333333,-0.583333333333333,"AR1","1.4","High_noise"
"1826",0.0833333333333333,0.0833333333333333,"AR1","1.4","High_noise"
"1827",-0.483333333333333,-0.483333333333333,"AR1","1.4","High_noise"
"1828",0.7,0.7,"AR1","1.4","High_noise"
"1829",0.25,0.25,"AR1","1.4","High_noise"
"1830",0.216666666666667,0.216666666666667,"AR1","1.4","High_noise"
"1831",0.116666666666667,0.116666666666667,"AR1","1.4","High_noise"
"1832",0.55,0.55,"AR1","1.4","High_noise"
"1833",0.283333333333333,0.283333333333333,"AR1","1.4","High_noise"
"1834",-0.516666666666667,-0.516666666666667,"AR1","1.4","High_noise"
"1835",0.15,0.15,"AR1","1.4","High_noise"
"1836",0.466666666666667,0.466666666666667,"AR1","1.4","High_noise"
"1837",-0.0166666666666667,-0.0166666666666667,"AR1","1.4","High_noise"
"1838",-0.3,-0.3,"AR1","1.4","High_noise"
"1839",-0.15,-0.15,"AR1","1.4","High_noise"
"1840",0.533333333333333,0.533333333333333,"AR1","1.4","High_noise"
"1841",-0.333333333333333,-0.333333333333333,"AR1","1.4","High_noise"
"1842",-0.316666666666667,-0.316666666666667,"AR1","1.4","High_noise"
"1843",0.266666666666667,0.266666666666667,"AR1","1.4","High_noise"
"1844",-0.516666666666667,-0.516666666666667,"AR1","1.4","High_noise"
"1845",-0.433333333333333,-0.433333333333333,"AR1","1.4","High_noise"
"1846",-0.4,-0.4,"AR1","1.4","High_noise"
"1847",-0.833333333333333,-0.833333333333333,"AR1","1.4","High_noise"
"1848",0.6,0.6,"AR1","1.4","High_noise"
"1849",-0.383333333333333,-0.383333333333333,"AR1","1.4","High_noise"
"1850",0.4,0.4,"AR1","1.4","High_noise"
"1851",0.0166666666666667,0.0166666666666667,"AR1","1.4","High_noise"
"1852",0.433333333333333,0.433333333333333,"AR1","1.4","High_noise"
"1853",-0.516666666666667,-0.516666666666667,"AR1","1.4","High_noise"
"1854",-0.533333333333333,-0.533333333333333,"AR1","1.4","High_noise"
"1855",0.3,0.3,"AR1","1.4","High_noise"
"1856",-0.933333333333333,-0.933333333333333,"AR1","1.4","High_noise"
"1857",0.616666666666667,0.616666666666667,"AR1","1.4","High_noise"
"1858",0.733333333333333,0.733333333333333,"AR1","1.4","High_noise"
"1859",0.1,0.1,"AR1","1.4","High_noise"
"1860",-0.566666666666667,-0.566666666666667,"AR1","1.4","High_noise"
"1861",-0.0166666666666667,-0.0166666666666667,"AR1","1.4","High_noise"
"1862",-0.45,-0.45,"AR1","1.4","High_noise"
"1863",0.6,0.6,"AR1","1.4","High_noise"
"1864",-0.616666666666667,-0.616666666666667,"AR1","1.4","High_noise"
"1865",0.733333333333333,0.733333333333333,"AR1","1.4","High_noise"
"1866",0.8,0.8,"AR1","1.4","High_noise"
"1867",-0.0333333333333333,-0.0333333333333333,"AR1","1.4","High_noise"
"1868",0.183333333333333,0.183333333333333,"AR1","1.4","High_noise"
"1869",0.333333333333333,0.333333333333333,"AR1","1.4","High_noise"
"1870",0.666666666666667,0.666666666666667,"AR1","1.4","High_noise"
"1871",0.1,0.1,"AR1","1.4","High_noise"
"1872",0.15,0.15,"AR1","1.4","High_noise"
"1873",-0.133333333333333,-0.133333333333333,"AR1","1.4","High_noise"
"1874",-0.2,-0.2,"AR1","1.4","High_noise"
"1875",0.416666666666667,0.416666666666667,"AR1","1.4","High_noise"
"1876",-0.483333333333333,-0.483333333333333,"AR1","1.4","High_noise"
"1877",-0.2,-0.2,"AR1","1.4","High_noise"
"1878",0.316666666666667,0.316666666666667,"AR1","1.4","High_noise"
"1879",-0.0833333333333333,-0.0833333333333333,"AR1","1.4","High_noise"
"1880",0.0833333333333333,0.0833333333333333,"AR1","1.4","High_noise"
"1881",-0.233333333333333,-0.233333333333333,"AR1","1.4","High_noise"
"1882",0.5,0.5,"AR1","1.4","High_noise"
"1883",0.233333333333333,0.233333333333333,"AR1","1.4","High_noise"
"1884",-0.583333333333333,-0.583333333333333,"AR1","1.4","High_noise"
"1885",-0.383333333333333,-0.383333333333333,"AR1","1.4","High_noise"
"1886",0.583333333333333,0.583333333333333,"AR1","1.4","High_noise"
"1887",0.616666666666667,0.616666666666667,"AR1","1.4","High_noise"
"1888",-0.583333333333333,-0.583333333333333,"AR1","1.4","High_noise"
"1889",-0.7,-0.7,"AR1","1.4","High_noise"
"1890",-0.316666666666667,-0.316666666666667,"AR1","1.4","High_noise"
"1891",0.716666666666667,0.716666666666667,"AR1","1.4","High_noise"
"1892",-0.2,-0.2,"AR1","1.4","High_noise"
"1893",0.416666666666667,0.416666666666667,"AR1","1.4","High_noise"
"1894",0.5,0.5,"AR1","1.4","High_noise"
"1895",-0.5,-0.5,"AR1","1.4","High_noise"
"1896",0.383333333333333,0.383333333333333,"AR1","1.4","High_noise"
"1897",-0.416666666666667,-0.416666666666667,"AR1","1.4","High_noise"
"1898",-0.2,-0.2,"AR1","1.4","High_noise"
"1899",0.266666666666667,0.266666666666667,"AR1","1.4","High_noise"
"1900",0.166666666666667,0.166666666666667,"AR1","1.4","High_noise"
"1901",0.133333333333333,0.133333333333333,"SD","1.4","High_noise"
"1902",0.133333333333333,0.133333333333333,"SD","1.4","High_noise"
"1903",0.3,0.3,"SD","1.4","High_noise"
"1904",-0.983333333333333,-0.983333333333333,"SD","1.4","High_noise"
"1905",-0.0833333333333333,-0.0833333333333333,"SD","1.4","High_noise"
"1906",-0.366666666666667,-0.366666666666667,"SD","1.4","High_noise"
"1907",0.766666666666667,0.766666666666667,"SD","1.4","High_noise"
"1908",0.266666666666667,0.266666666666667,"SD","1.4","High_noise"
"1909",0.4,0.4,"SD","1.4","High_noise"
"1910",0.1,0.1,"SD","1.4","High_noise"
"1911",-0.333333333333333,-0.333333333333333,"SD","1.4","High_noise"
"1912",0.8,0.8,"SD","1.4","High_noise"
"1913",0.233333333333333,0.233333333333333,"SD","1.4","High_noise"
"1914",0.95,0.95,"SD","1.4","High_noise"
"1915",0.633333333333333,0.633333333333333,"SD","1.4","High_noise"
"1916",-0.0166666666666667,-0.0166666666666667,"SD","1.4","High_noise"
"1917",0.533333333333333,0.533333333333333,"SD","1.4","High_noise"
"1918",0.583333333333333,0.583333333333333,"SD","1.4","High_noise"
"1919",0.716666666666667,0.716666666666667,"SD","1.4","High_noise"
"1920",0.766666666666667,0.766666666666667,"SD","1.4","High_noise"
"1921",0.65,0.65,"SD","1.4","High_noise"
"1922",0.566666666666667,0.566666666666667,"SD","1.4","High_noise"
"1923",-0.816666666666667,-0.816666666666667,"SD","1.4","High_noise"
"1924",0.933333333333333,0.933333333333333,"SD","1.4","High_noise"
"1925",0.516666666666667,0.516666666666667,"SD","1.4","High_noise"
"1926",0.1,0.1,"SD","1.4","High_noise"
"1927",0.616666666666667,0.616666666666667,"SD","1.4","High_noise"
"1928",0.683333333333333,0.683333333333333,"SD","1.4","High_noise"
"1929",-0.483333333333333,-0.483333333333333,"SD","1.4","High_noise"
"1930",0.916666666666667,0.916666666666667,"SD","1.4","High_noise"
"1931",0.933333333333333,0.933333333333333,"SD","1.4","High_noise"
"1932",0.666666666666667,0.666666666666667,"SD","1.4","High_noise"
"1933",-0.8,-0.8,"SD","1.4","High_noise"
"1934",0.866666666666667,0.866666666666667,"SD","1.4","High_noise"
"1935",0.7,0.7,"SD","1.4","High_noise"
"1936",-0.916666666666667,-0.916666666666667,"SD","1.4","High_noise"
"1937",-0.533333333333333,-0.533333333333333,"SD","1.4","High_noise"
"1938",0.0333333333333333,0.0333333333333333,"SD","1.4","High_noise"
"1939",0.683333333333333,0.683333333333333,"SD","1.4","High_noise"
"1940",0.433333333333333,0.433333333333333,"SD","1.4","High_noise"
"1941",-0.816666666666667,-0.816666666666667,"SD","1.4","High_noise"
"1942",0.1,0.1,"SD","1.4","High_noise"
"1943",0.666666666666667,0.666666666666667,"SD","1.4","High_noise"
"1944",-0.533333333333333,-0.533333333333333,"SD","1.4","High_noise"
"1945",0.766666666666667,0.766666666666667,"SD","1.4","High_noise"
"1946",-0.35,-0.35,"SD","1.4","High_noise"
"1947",0.5,0.5,"SD","1.4","High_noise"
"1948",0.283333333333333,0.283333333333333,"SD","1.4","High_noise"
"1949",0.883333333333333,0.883333333333333,"SD","1.4","High_noise"
"1950",0.416666666666667,0.416666666666667,"SD","1.4","High_noise"
"1951",0.983333333333333,0.983333333333333,"SD","1.4","High_noise"
"1952",0.9,0.9,"SD","1.4","High_noise"
"1953",0.6,0.6,"SD","1.4","High_noise"
"1954",0.716666666666667,0.716666666666667,"SD","1.4","High_noise"
"1955",-0.0333333333333333,-0.0333333333333333,"SD","1.4","High_noise"
"1956",-0.583333333333333,-0.583333333333333,"SD","1.4","High_noise"
"1957",0.783333333333333,0.783333333333333,"SD","1.4","High_noise"
"1958",0.6,0.6,"SD","1.4","High_noise"
"1959",0.316666666666667,0.316666666666667,"SD","1.4","High_noise"
"1960",-0.683333333333333,-0.683333333333333,"SD","1.4","High_noise"
"1961",-0.0166666666666667,-0.0166666666666667,"SD","1.4","High_noise"
"1962",0.716666666666667,0.716666666666667,"SD","1.4","High_noise"
"1963",0.883333333333333,0.883333333333333,"SD","1.4","High_noise"
"1964",0.333333333333333,0.333333333333333,"SD","1.4","High_noise"
"1965",0.566666666666667,0.566666666666667,"SD","1.4","High_noise"
"1966",-0.55,-0.55,"SD","1.4","High_noise"
"1967",-0.85,-0.85,"SD","1.4","High_noise"
"1968",0.483333333333333,0.483333333333333,"SD","1.4","High_noise"
"1969",0,0,"SD","1.4","High_noise"
"1970",0.633333333333333,0.633333333333333,"SD","1.4","High_noise"
"1971",0.7,0.7,"SD","1.4","High_noise"
"1972",0.816666666666667,0.816666666666667,"SD","1.4","High_noise"
"1973",0.2,0.2,"SD","1.4","High_noise"
"1974",0.4,0.4,"SD","1.4","High_noise"
"1975",0.416666666666667,0.416666666666667,"SD","1.4","High_noise"
"1976",-0.9,-0.9,"SD","1.4","High_noise"
"1977",-0.683333333333333,-0.683333333333333,"SD","1.4","High_noise"
"1978",0.133333333333333,0.133333333333333,"SD","1.4","High_noise"
"1979",0.983333333333333,0.983333333333333,"SD","1.4","High_noise"
"1980",0.916666666666667,0.916666666666667,"SD","1.4","High_noise"
"1981",-0.55,-0.55,"SD","1.4","High_noise"
"1982",0.283333333333333,0.283333333333333,"SD","1.4","High_noise"
"1983",0.45,0.45,"SD","1.4","High_noise"
"1984",-0.416666666666667,-0.416666666666667,"SD","1.4","High_noise"
"1985",-0.55,-0.55,"SD","1.4","High_noise"
"1986",0.883333333333333,0.883333333333333,"SD","1.4","High_noise"
"1987",0.683333333333333,0.683333333333333,"SD","1.4","High_noise"
"1988",0.283333333333333,0.283333333333333,"SD","1.4","High_noise"
"1989",-0.05,-0.05,"SD","1.4","High_noise"
"1990",-0.416666666666667,-0.416666666666667,"SD","1.4","High_noise"
"1991",0.816666666666667,0.816666666666667,"SD","1.4","High_noise"
"1992",0.916666666666667,0.916666666666667,"SD","1.4","High_noise"
"1993",0.283333333333333,0.283333333333333,"SD","1.4","High_noise"
"1994",0.916666666666667,0.916666666666667,"SD","1.4","High_noise"
"1995",0.0333333333333333,0.0333333333333333,"SD","1.4","High_noise"
"1996",0.333333333333333,0.333333333333333,"SD","1.4","High_noise"
"1997",-0.65,-0.65,"SD","1.4","High_noise"
"1998",-0.266666666666667,-0.266666666666667,"SD","1.4","High_noise"
"1999",0.383333333333333,0.383333333333333,"SD","1.4","High_noise"
"2000",-0.5,-0.5,"SD","1.4","High_noise"
"2001",-0.3,-0.3,"AR1+SD","1.4","High_noise"
"2002",-0.283333333333333,-0.283333333333333,"AR1+SD","1.4","High_noise"
"2003",0.333333333333333,0.333333333333333,"AR1+SD","1.4","High_noise"
"2004",-0.7,-0.7,"AR1+SD","1.4","High_noise"
"2005",-0.0166666666666667,-0.0166666666666667,"AR1+SD","1.4","High_noise"
"2006",-0.516666666666667,-0.516666666666667,"AR1+SD","1.4","High_noise"
"2007",0.766666666666667,0.766666666666667,"AR1+SD","1.4","High_noise"
"2008",-0.216666666666667,-0.216666666666667,"AR1+SD","1.4","High_noise"
"2009",-0.1,-0.1,"AR1+SD","1.4","High_noise"
"2010",-0.45,-0.45,"AR1+SD","1.4","High_noise"
"2011",-0.533333333333333,-0.533333333333333,"AR1+SD","1.4","High_noise"
"2012",0.25,0.25,"AR1+SD","1.4","High_noise"
"2013",0.683333333333333,0.683333333333333,"AR1+SD","1.4","High_noise"
"2014",0.7,0.7,"AR1+SD","1.4","High_noise"
"2015",0.466666666666667,0.466666666666667,"AR1+SD","1.4","High_noise"
"2016",0.1,0.1,"AR1+SD","1.4","High_noise"
"2017",0.0666666666666667,0.0666666666666667,"AR1+SD","1.4","High_noise"
